id,lat,lon
BLK 19A CP,1.307729499,103.7843726
BEF KG BUGIS,1.309348529,103.8675967
OPP LOR 1 GEYLANG TER,1.30997683,103.8716898
BT BATOK INT,1.350265887,103.7510633
LP 57,1.34104214,103.8265441
OPP BLK 149,1.277395339,103.8327291
BLK 209,1.369189935,103.8432466
AFT CHIJMES,1.294833231,103.851042
AFT MEDWAY DR,1.365987672,103.8619378
BEF KIAN TECK RD,1.329895528,103.6858524
OPP EXPO HALLS 1/2/3,1.333990524,103.9566178
BEF BKE,1.410327552,103.7698897
AFT PIONEER RD NTH,1.327901189,103.6979255
AFT THE SPRINGSIDE,1.403889148,103.8185584
OPP ANG MO KIO SWIM CPLX,1.362937919,103.8485047
CALTEX S'PORE,1.304445637,103.7424471
AFT STILL LANE,1.310391481,103.908071
OPP BLK 120,1.282310128,103.8223851
OPP BLKS 237/239,1.378923721,103.7475616
SCDF NEE SOON CAMP,1.402676425,103.8124442
MARANATHA HALL,1.309381742,103.8993374
BEF PEARL'S HILL TERR,1.281525553,103.8408702
OPP BLK 36,1.288768223,103.8092395
BLK 519A CP,1.434921984,103.7919636
LAKESIDE APT,1.336653656,103.7251671
THE SUNNY SPRING CONDO,1.312141235,103.8897293
OPP GOLDEN MILE CPLX,1.303363258,103.8647901
B26 OLD CHOA CHU KANG RD,1.371659683,103.7099635
BLK 620,1.433212781,103.7989382
OPP YISHUN PR SCH,1.434408907,103.8332873
YISHUN PR SCH,1.434203868,103.8330506
AFT BT BATOK WEST AVE 5,1.367767933,103.7473088
Marina Bay Stn,1.277512661,103.8555818
BLK 705,1.340975986,103.6943778
BLK 948,1.344142378,103.691406
OPP BLK 475B,1.37600679,103.8996267
JOO KOON INT,1.326976808,103.6784422
OPP BLK 932,1.426214942,103.8377445
BLK 666,1.402730588,103.7499819
BET BLKS 333C/333D,1.431771872,103.8461566
OPP FAIRPRICE HUB,1.324956131,103.6793965
THE RUTHERFORD,1.28750626,103.7912057
BLK 675,1.401478753,103.7458257
BEF SAFRA YISHUN,1.425948842,103.8406016
BLK 643,1.377476814,103.9378968
BLK 974,1.339271076,103.6931171
FARRER PK STN,1.312465014,103.8548542
OPP NAN HUA HIGH SCH,1.307759283,103.7698953
CHENGTAI NURSERY,1.379481768,103.7308808
AFT GREENWICH DR,1.368238929,103.9098243
OPP CHENGTAI NURSERY,1.379415699,103.7311533
OPP ARMY LOGISTICS BASE,1.374617399,103.7199217
TAN KAH KEE STN,1.326025889,103.8072918
BLK 245,1.434233749,103.8420425
OPP AHMAD IBRAHIM SEC SCH,1.436820674,103.8290007
OPP AYER RAJAH IND EST,1.297635822,103.7853936
WOODLEIGH STN EXIT A,1.338636116,103.8708745
BLK 101,1.382494252,103.8992751
FORT GDNS,1.299261395,103.8852726
OPP FORT GDNS,1.299114291,103.8855451
AFT MARINA GDNS DR,1.275018652,103.8594441
BEF MARINA GDNS DR,1.276594105,103.8608339
OPP BLK 313 CP,1.393079942,103.8871361
BLK 313,1.392585209,103.8871194
BEF JLN BUROH,1.311168749,103.7227542
OPP BLKS 710/713,1.359133975,103.9381352
AFT KIM CHUAN RD,1.341435687,103.8919136
BEF YISHUN AVE 1,1.409454753,103.829101
YISHUN STN EXIT E,1.429494757,103.8354929
OPP BLK 991A,1.384754789,103.882729
BLK 350,1.372333412,103.9004169
BLK 233,1.356619123,103.947496
VERSAILLES CONDO,1.311987399,103.8903056
AFT TUAS WEST RD,1.339858023,103.6453
BLK 991A,1.384561454,103.8825921
CROWN BEVERAGE CANS S'PORE,1.333803668,103.6516651
BLK 619A,1.361857197,103.9382691
BLK 190C,1.394963861,103.9022969
BLK 633,1.378167133,103.9412816
BLK 619,1.400636379,103.7473071
ST GABRIEL'S PR SCH,1.350128741,103.8613642
BLK 602B,1.361651432,103.9379159
OPP ST. JOSEPH'S HOME,1.349497336,103.709051
AFT ECON MEDICARE CTR,1.391944715,103.8533348
ST ELECTRONICS,1.392073005,103.8490352
OPP AMBER GDNS,1.301615191,103.9012096
BLK 27,1.308031144,103.78481
BLK 310C,1.364363331,103.8448021
BLK 302,1.368240064,103.8938575
OPP NATL LIB,1.296696548,103.8543969
BEF JLN TERUSAN,1.32217098,103.7200662
AFT JLN TERUSAN,1.32103624,103.7200494
OPP THE TREASURY,1.290480651,103.8502881
OPP SCIENCE PK,1.2901109,103.7921682
BLK 131,1.337971274,103.8436001
TOWER 15,1.273998542,103.8419418
BEF YISHUN STN,1.427717467,103.835102
BLK 325,1.431148251,103.7799483
OPP BLK 325,1.430956084,103.7801894
BLASTING ABRASIVES,1.316421771,103.6413093
HIAP SENG ENGRG LTD,1.314654839,103.6431594
ASIA POLYURETHANE,1.316136349,103.645701
BLK 467 CP,1.357444339,103.7435648
OPP BLK 465A,1.358098993,103.7431482
BEF CROWN CTR,1.32308538,103.8118603
BEAUTY WORLD STN EXIT A,1.341530976,103.775863
BLK 169,1.346867437,103.7409782
BLK 183,1.3468551,103.7437898
BEF BAIRY FARM CRES,1.363479176,103.7691037
AFT DAIRY FARM CRES,1.363715109,103.7692223
BEF DAIRY FARM HTS,1.364565121,103.7726263
BEF GUL ST 1,1.319768232,103.6689926
KENTISH LODGE,1.316168711,103.8532033
OPP BLK 624B,1.435161815,103.8000923
BT VIEW SEC SCH,1.345097398,103.7519901
HALL 4,1.343826012,103.68696
BLK 153,1.294224671,103.8031021
AFT DUNKIRK AVE,1.321828382,103.8234548
BLK 925A CP,1.377040435,103.8827123
BLK 109,1.34677896,103.7459383
BLK 151,1.326611813,103.7210496
YIO CHU KANG STN,1.382564077,103.8438739
BLK 54,1.273349885,103.8125189
MAYFLOWER SEC SCH,1.368696356,103.8363865
BLK 221A,1.32470642,103.9347488
AFT LOR G TELOK KURAU,1.317717432,103.9084182
OPP JELAPANG STN,1.386583682,103.7647785
BLK 382C,1.431724725,103.8477774
OPP SALVATION ARMY,1.352890586,103.9653803
OPP SANMINA-SCI,1.308602784,103.7336214
BLK 330,1.350178623,103.8693108
BT MERAH SEC SCH,1.285417802,103.8132988
AFT CHR CEMY PATH 9,1.369131887,103.6941458
BLK 141A,1.367635996,103.8742983
MONTFORT SCH,1.375328779,103.8891863
BLK 319,1.353204612,103.8403476
OPP GB BLDG,1.278910061,103.8477369
BANGKIT STN,1.380304764,103.7725834
SEMBAWANG INT,1.447238275,103.8202181
CHANGI BEACH CP 5,1.38939603,103.9979704
AFT BUKIT TIMAH RD,1.336011394,103.7786128
TRANSERVE,1.300059127,103.7468443
HONG HANG BLDG,1.308354673,103.6687886
BEF JLN JURONG KECHIL,1.340580442,103.7706606
BLK 25B,1.28378401,103.8249065
OPP BLK 223,1.365607085,103.8379548
BT BATOK CC,1.34993925,103.7477812
AFT JLN BASONG,1.455850174,103.8343872
OPP NEPTUNE CT,1.308266563,103.9215454
BLK 562,1.367877769,103.9501803
RUMBIA STN EXIT B/ BLK 153,1.391306065,103.9062928
OPP MONTFORT SCH,1.37476171,103.8880171
OPP S'GOON SPORTS CPLX,1.357514661,103.8738199
MAN FATT LAM TP,1.326460376,103.9511652
BEF SENNETT RD,1.314735152,103.9382332
BLK 210,1.355308622,103.8490455
OPP PRINCESS E PR SCH,1.349892551,103.7407426
KENT RIDGE SEC SCH,1.301728263,103.7656345
OPP QUEENSTOWN POLYCLINIC,1.299096757,103.8004182
FAIRFIELD METH PR SCH,1.300517795,103.7845606
THE INFINITI,1.320434397,103.7547996
BLK 223,1.365946377,103.8377478
TENTERA DIRAJA MQUE,1.297931728,103.7696078
AFT PAYA LEBAR RD,1.334119703,103.8902997
OPP BLK 120,1.350612405,103.748072
BLK 108,1.367900362,103.9567737
RUMBIA STN EXIT A,1.391177464,103.9060376
OPP BLK 217,1.356094726,103.8499167
REGENT PK,1.316870901,103.7615648
BLK 169,1.346797693,103.8543465
BLK 334,1.339524295,103.7226606
OPP HONG HOCK HARDWARE,1.309412053,103.664855
OPP BLK 443D,1.355916832,103.7365479
EAST COAST APTS,1.308296088,103.9126854
RIS GRANDEUR,1.373719359,103.9403766
BEF ADMIRALTY PR SCH,1.442724095,103.8012022
AFT JOO KOON RD,1.326897777,103.6766356
CHUGOKU MARINE PAINTS,1.320181623,103.6537851
3M BLDG,1.444856148,103.810577
BLK 253,1.344650606,103.7368351
BLK 32,1.443661409,103.7732674
HITACHI ELEVATOR BLDG,1.336601934,103.7510645
ST. MICHAEL'S PL,1.32481459,103.865609
CP B1,1.295359846,103.8924953
OPP THE HOLY FAMILY CH,1.30718614,103.906638
AI TONG SCH,1.360762625,103.8321405
OPP YLS STEEL,1.293283005,103.6370082
OPP BLK 628,1.351716802,103.7502438
BLK 244,1.367255343,103.8341126
OPP BLK 201A,1.400816782,103.9036299
TOHO GREEN,1.366018673,103.8752187
HIGHLAND CTR,1.355114646,103.8770444
PARKWAY EAST HOSP,1.314879058,103.9091737
GEYLANG METH PR SCH,1.318425151,103.8843397
OPP CISCO CTR,1.321025538,103.8911297
BLK 554,1.431922534,103.7964502
OPP REDHILL STN,1.28934964,103.8165619
BLK 257,1.360035654,103.8437116
BLK 622,1.381452006,103.8393023
BLK 16,1.273480597,103.8403858
BLK 120,1.439570487,103.780631
BLK 701,1.342748783,103.6953387
BEF ASSYAFAAH MQUE,1.45635103,103.8207192
ETONHOUSE PRE-SCH,1.301012954,103.8865732
BEF KPE,1.363029896,103.9035881
GREENVIEW SEC SCH,1.370136065,103.9636488
AFT BENOI RD,1.32039404,103.6778755
OPP BLK 178,1.434636065,103.777206
BEF PINNACLE /@ DUXTON,1.278328139,103.8412682
BEF JALAN KAYU,1.394840335,103.8737037
BEF GREENWICH DR,1.367466663,103.9099135
OPP SEMBAWANG SHOP CTR,1.441418699,103.8241602
AFT FLORISSA PK,1.387111378,103.8371303
BLK 502,1.372894993,103.8867068
S'GOON STN EXIT H,1.349020078,103.8728506
OPP BLK 489A,1.361912555,103.9573464
BLK 117,1.334622295,103.7227156
OPP VALLEY PT,1.293382852,103.8264131
OPP BLK 40,1.320443415,103.9401366
CHOA CHU KANG RD END,1.371772454,103.6842383
SEMCO,1.308184446,103.6845724
SUPER CONTINENTAL,1.339036177,103.6366111
MOLEX,1.32791357,103.6818372
BLK 240,1.351049139,103.7538344
BLK 503,1.351138665,103.7536254
OPP BLK 216,1.369124417,103.9602562
BLK 414,1.382466985,103.7427365
HIGHGATE PK,1.33975002,103.7656621
AFT TOH TUCK LK,1.329859667,103.7584717
NOVOTEL MERCURE @ STEVENS,1.313844106,103.827511
OPP KEPPEL LOGISTICS,1.319160373,103.6787961
OPP ACS INDEPENDENT,1.305141043,103.7810962
BUONA VISTA STN EXIT D,1.306318187,103.790821
OPP HIGHGATE PK,1.339590481,103.7653574
AFT PIONEER RD,1.311274474,103.6784479
BEF GOLDHILL AVE,1.318853612,103.832561
BEF TOH TUCK AVE,1.324269468,103.7590978
BEF TUAS STH AVE 5,1.290513339,103.624648
OPP KK WOMEN & CHILD HOSP,1.308750797,103.8463582
BEF BENOI LANE,1.304085878,103.6761752
QUEENSTOWN STN EXIT B / C,1.295185262,103.8059754
PPIS BT BATOK,1.347830028,103.7685077
OPP PROGRESS GALVANIZING,1.313508274,103.6547934
AFT TUAS RD,1.313982946,103.6567811
GRUNDFOS,1.325986166,103.712049
WEST COAST VIEW,1.295378598,103.765263
PEI HWA PRESBY PRI SCH,1.338859022,103.7768912
AFT CORPORATION DR,1.326607121,103.7238041
AFT SELETAR A'SPACE RISE,1.406059906,103.8668846
PREMIER,1.331283601,103.9677736
OPP BLK 558,1.380894728,103.8903237
BEF SELETAR A'SPACE RISE,1.405859586,103.8671802
OPP YUSEN LOGISTICS,1.333101547,103.9608383
AFT AKZONOBEL,1.33662773,103.9665278
BLK 156A CP,1.391843177,103.907171
BEF JURONG TOWN HALL RD,1.320485503,103.7440755
BEF W'LANDS WATERFRONT PK,1.450814713,103.7786836
BEF TUAS AMENITY CTR,1.317336925,103.6514259
OPP BLK 13,1.309202237,103.7896859
BEF SC AUTO,1.467582762,103.8037053
BEF MT SINAI WK,1.317258094,103.7807075
BEF CHANGI FERRY RD,1.372586689,104.0045173
MAN DIESEL,1.323827507,103.6588222
AUTOMOTIVE TECHNOLOGY,1.330866909,103.718938
BEF CARLISLE RD,1.315782996,103.8471295
AFT BENOI RD,1.310231911,103.6798058
W ATELIER,1.314385212,103.6656525
UBI STN EXIT B,1.330142213,103.899479
BEF KWONG MIN RD,1.32924905,103.7001695
UTOC ENGRG,1.326316445,103.7088277
HART ENGRG PTE LTD,1.324007952,103.6530635
THE NEXUS,1.334484699,103.7867743
OPP BLK 41,1.32206279,103.7414933
GOODLUCK GDN,1.339564655,103.7679681
SCH OF SCIENCE & TECH,1.312566351,103.7741083
JB IND PTE LTD,1.313056674,103.6600102
AFT TUAS STH AVE 2,1.320189828,103.6307284
BEF TUAS STH AVE 9,1.288706455,103.6359644
BLK 115/ OPP JAPANESE GDN,1.333692689,103.7249202
AFT ST KINETICS,1.3385887,103.7099358
OPP BEAUTY WORLD CTR,1.343255816,103.7769321
OPP BLK 550,1.33318169,103.9269661
AFT BEGONIA RD,1.389782071,103.8624408
BLK 108,1.378493837,103.7532602
BLK 225A,1.387310888,103.8990368
BEF PUNGGOL DR,1.408117015,103.9083415
MACPHERSON STN EXIT C,1.325196222,103.8903554
OPP BLK 216,1.353721716,103.9527542
BEF BLK 683,1.372973366,103.8864013
OPP UNIVERSITY HEALTH CTR,1.299119182,103.7747473
BLK 352,1.382479454,103.7430087
BEF COOLING CL,1.359681906,103.8635822
OPP MOONBEAM WALK,1.319539236,103.7825004
AFT ATTAP VALLEY RD,1.456078296,103.7981318
LANDMARK VILLAGE HOTEL,1.301665527,103.857574
OPP BOON KENG STN,1.318862311,103.8641675
OPP BLK 114,1.339287231,103.7339458
BEF JLN TUKANG,1.326470636,103.7110463
AFT KRANJI RD,1.436452652,103.7537085
Opp Bishan Stn,1.35105971,103.8476658
OPP BLK 461,1.349243266,103.7209973
OPP BLK 4025,1.358804193,103.8559387
RIVA LODGE,1.296363453,103.8331375
OPP CARRIER S'PORE,1.326934774,103.7393361
FAIRLODGE,1.311531951,103.8016531
BLK 1,1.2860724,103.8329277
QUEEN ST TER,1.303496785,103.8567128
OPP SEMBAWANG SHIPYARD G 8,1.461948017,103.8178355
DAKOTA STN EXIT A / BLK 99,1.308484477,103.8886041
BLK 500A,1.376575685,103.9459853
BLK 7,1.317218868,103.8618952
OPP AIR FORCE MUSEUM,1.346596787,103.8984371
OPP KEPPEL SHIPYARD,1.295650145,103.670653
OPP BLK 230,1.372527028,103.9605562
BLK 105,1.272459719,103.8242505
OPP CHINESE GDN,1.338804653,103.7239785
AFT HASANAH MQUE,1.322519115,103.7394625
BLK 22A CP,1.357494456,103.8389684
AFT W'LANDS CTR RD,1.438665984,103.7740808
OPP QUEEN'S CL,1.291333396,103.8003299
EVERGREEN SEC SCH,1.440874243,103.7935576
BET BLKS 349/350,1.425673757,103.8436097
BEF CHATSWORTH RD,1.29982279,103.8174432
THE LINEAR,1.376156082,103.7625697
FLORA EAST,1.314252416,103.9059648
AFT BENOI SECTOR,1.315344288,103.691754
OPP ST ELECTRONICS,1.392439175,103.8490055
OPP MAJU CAMP,1.326501979,103.7757606
BLK 335,1.429561861,103.7806557
CP D3,1.304796236,103.9234486
AFT BETHESDA FRANKEL CH,1.316652544,103.9174915
BLK 52,1.338619621,103.8526532
HALL 8,1.351570387,103.6856864
BLK 163,1.3323129,103.8440625
OPP BLK 5060,1.375318017,103.8617877
BLK 350,1.343884447,103.731262
BLK 248,1.359879376,103.8929756
OPP BLK 85,1.288498505,103.7897645
BLK 506,1.387222747,103.7677598
BEF  WEST CAMP ROAD,1.405286533,103.8608202
BEF YISHUN AVE 8,1.427055972,103.8552679
YISHUN AVE 8,1.427034106,103.8555565
STANDARD CHARTERED BANK,1.334346819,103.9665164
OPP ROLLS ROYCE PTE LTD,1.404452717,103.865218
AFT JLN CHERMAT,1.351752842,103.8776419
OPP CLARKE QUAY,1.29092781,103.8469092
CLARKE QUAY,1.290447338,103.8470613
OPP TROPICA CONDO,1.349476261,103.9279256
AFT AIRPORT RD,1.338541947,103.8951372
BEF AIRPORT RD,1.338991333,103.8951083
AFT S'GOON NTH AVE 1,1.364314223,103.8740202
BLK 669,1.403141341,103.7484746
BLK 196C,1.399182836,103.9076896
BLK 297D,1.378350181,103.7430459
BLK 126 CP,1.282619282,103.828925
BLK 788E,1.444505073,103.8027069
BLK 178,1.399604523,103.9082416
BLK 14,1.32343942,103.8621057
OPP DB SCHENKER,1.380124625,104.0009693
SBST HOUGANG DEPOT,1.34515028,103.8911662
BLK 932,1.426385919,103.8376404
OPP FARRER PK STN,1.312371628,103.8551031
KRANJI PRI SCH,1.394260636,103.7464949
BEF BULLION PK,1.389977038,103.8359376
OPP BLK 935,1.424636113,103.8359829
WOODSVALE CONDO,1.444664129,103.8045996
OPP BLK 681B,1.439045073,103.8036856
OPP WATERFRONT KEY,1.338188508,103.9312173
OPP BLK 101,1.333156458,103.869754
BEF BALESTIER PLAZA,1.325745753,103.8496132
BT PANJANG STN EXIT B,1.378391922,103.7615998
OPP NUS FAC OF ARCHITECT,1.2961297,103.7703325
OPP TANGLIN SEC SCH,1.310879398,103.7586535
OPP BLK 666,1.402721461,103.7505565
OPP YIO CHU KANG CC,1.381183701,103.8410065
BLK 419,1.423580225,103.8474598
SEW-EURODRIVE,1.32529024,103.6571132
BEF UPP S'GOON RD,1.343256285,103.8729956
TG RIA CONDO,1.297045337,103.8755754
BEF JLN BATALONG,1.361629021,103.9640837
BEF JLN KEMBANGAN,1.324679177,103.9145637
BLK 102,1.347094676,103.7476879
OPP GLORIA MANSION,1.286247491,103.7799219
BEF JLN SELASEH,1.385572,103.8751042
BLK 259C,1.393835021,103.8985235
PUNGGOL ROAD END,1.420043736,103.9103661
BLK 92,1.306012392,103.800252
BLK 178,1.434700624,103.7774414
BLK 134,1.334709315,103.7388961
AFT YISHUN AVE 1,1.407959267,103.8288184
BLK 443,1.365798689,103.8561162
AFT LIM CHU KANG LANE 6,1.437699603,103.7079561
BEF BRADDELL RD,1.345972431,103.8604051
AFT SIME RD,1.338079247,103.8193575
AFT KING GEORGE'S AVE,1.308237507,103.8589305
BLK 331,1.338012038,103.7238142
AMBER GDNS,1.301798555,103.9009441
BEF ECON MEDICARE CTR,1.39246966,103.8526601
OPP D' ECOSIA,1.306171221,103.9094952
MACPHERSON GREEN CONDO,1.332859608,103.88644
YISHUN SPORTS HALL,1.413357313,103.8315255
BLK 506A,1.45208751,103.8242924
BLK 522,1.373137105,103.8917527
BLK 945,1.351588936,103.9401019
BEF MOONBEAM TERR,1.31861167,103.7813042
BEF S'PORE AVIATION AC,1.387805924,103.9884737
OPP RAFFLES INSTN,1.348524259,103.8453374
MARYMOUNT STN,1.350252141,103.8394742
CARIBBEAN AT KEPPEL BAY,1.267454922,103.8166782
BLK 894C,1.435407892,103.7900268
BLK 432,1.38479507,103.7421973
BEF LIM CHU KANG LANE 5,1.435572802,103.708145
BLK 654,1.422868223,103.840667
AFT TUAS AVE 6,1.329981713,103.6521812
OPP TANGLIN TRUST SCH,1.297063811,103.7936745
BLK 420,1.364458586,103.8524988
BLK 722,1.425367665,103.8282419
BLK 272,1.348772757,103.7575666
OPP BLK 627,1.368626252,103.8819533
KRANJI RESERVOIR PK B,1.43837062,103.7357648
TANGLIN SEC SCH,1.310925852,103.7576186
RAFFLES INSTN,1.348561828,103.8458544
CASA PASIR RIS,1.37924229,103.9635906
COMPASSVALE STN EXIT B,1.39480595,103.8999917
OPP BLK 477A,1.378502749,103.9032849
BLK 223,1.341957611,103.9577597
BEF TUAS AVE 11,1.327327318,103.6385129
SING CHINA BLDG,1.40730619,103.8721265
BLK 250A,1.391418549,103.899647
BLK 469B,1.44798203,103.8134481
OPP SEMBAWANG STN,1.449518756,103.8197788
BLK 204 CP,1.388362475,103.8953664
AFT KRANJI CRES,1.433811985,103.7483999
BEDOK CAMP 2,1.319605938,103.9551822
BLK 185,1.347518794,103.7105978
OPP KEAT HONG CAMP,1.374465504,103.7171405
BLK 148,1.33276303,103.8681467
BLK 313B,1.390979767,103.8884033
BLK 414,1.317986324,103.8983125
BEF SEMBAWANG SHIPYARD G 3,1.460489986,103.8204365
OPP CURRENCY HSE,1.276012732,103.7932298
KALLANG SQUASH CTR,1.305096334,103.8797921
GULAB BLDG,1.329428246,103.873992
JLN BAHAR POWER STN,1.362601373,103.692833
OPP SUNRISE GDNS,1.39177736,103.8560073
BLK 613,1.375500321,103.9412465
BEF SHELL AVIATION,1.42224014,103.8656999
COURTS ANG MO KIO,1.373430505,103.8453364
OPP RIS GRANDEUR,1.374017059,103.9407537
OPP BLK 85,1.277918649,103.8086147
AFT KALLANG BAHRU,1.311409189,103.862402
BLK 589,1.427646511,103.7959579
BLK 85,1.288346037,103.789913
OPP BLK 291A,1.344263547,103.7560694
BLK 918,1.340473914,103.6869681
OPP BLK 59,1.275901503,103.8135999
AFT GRANDEUR 8,1.376905447,103.8460959
BLK 107,1.319241308,103.8596132
AFT HONG KAH CIRCLE,1.355957571,103.721451
AFT TUAS AVE 8,1.330586559,103.6517154
AFT BLK 202,1.382657936,103.7487154
AFT PASIR RIS AVE,1.380439737,103.945506
BRADDELL STN / BLK 106,1.340697349,103.8479676
BLK 283,1.349093354,103.9535648
JURONG SEC SCH,1.330045186,103.7231327
OPP LP 31,1.286167908,103.7855861
PEACE CTR,1.301050898,103.8498244
OPP BLK 115B,1.304532622,103.798433
BLK 161,1.283316677,103.8154248
BLK 721,1.36023337,103.9359185
AFT JLN ULU SEMBAWANG,1.412703645,103.7889871
BET BLKS 859/860,1.348652976,103.6964651
AFT HOMETEAMNS SEMBAWANG RESORT,1.459827315,103.8208387
OPP S'PORE TAKADA IND,1.298194216,103.6683123
PSB SCIENCE PK BLDG,1.292821843,103.7862341
OPP FENGSHAN PR SCH,1.331145107,103.9320724
OPP SRI MARIAMMAN TP,1.282044042,103.8452388
AFT WOODLEIGH PK,1.336343874,103.8702109
BLK 73,1.319997245,103.9441653
ANG MO KIO INT,1.369863999,103.8487004
CHANGI VILLAGE HOTEL,1.390086606,103.9867273
OPP ORCHARD STN / ION,1.303481318,103.8316868
AFT SENGKANG EAST DR,1.379945139,103.9020048
BLK 225,1.348394122,103.7520019
S'PORE POLO CLUB,1.331602216,103.8385979
BLK 248,1.352449509,103.9474595
HONEYWELL,1.377920907,103.9746951
PUNGGOL STN / INT,1.405030053,103.9030956
BLK 138B,1.328474469,103.7247159
BLK 129,1.283578733,103.8244471
BLK 280,1.380821577,103.7425531
SMARTY,1.326652604,103.6403092
CAPITOL BLDG,1.294005363,103.8512707
YMCA,1.298088622,103.8477958
OPP GEYLANG METH SEC SCH,1.318704524,103.8830656
CORPORATION PL,1.325827437,103.7193014
OPP BLK 432A,1.395440828,103.8770452
AFT JLN BAIDURI,1.310942674,103.9114987
BRADDELL STN / BLK 111,1.340952873,103.845462
MARINE COVE,1.301796546,103.9127938
OLD POLICE ACAD,1.330304873,103.8392269
PAYA LEBAR GIRLS' SCH,1.351452134,103.8852408
OPP KEMBANGAN STN,1.321899192,103.9137872
BLK 335,1.446500815,103.8148064
ST JOSEPH'S INST,1.324885251,103.8273341
OPP BLK 653B,1.336012328,103.6961533
Bef Jln Buroh,1.313494523,103.6957188
BLK 105 MKT/FC,1.354174038,103.889869
AFT HAI INN SEE TP,1.377120283,103.7341054
BLK 706,1.439638205,103.7973981
AFT CHARTWELL DR,1.358820839,103.8618318
OPP MAYFLOWER SEC SCH,1.368766153,103.836736
AFT DAWSON RD,1.292358352,103.8115004
OPP HARVEST MANSIONS,1.290530768,103.8318709
AFT NEA REG OFF,1.360937286,103.8385108
AFT PIONEER RD,1.335410925,103.6351204
BLK 540,1.374812311,103.8548684
OPP KENT RIDGE TER,1.294964979,103.7693788
BLK 504,1.374714681,103.8481249
OPP DUNMAN HIGH SCH,1.297937583,103.8825226
BLK 790,1.396168361,103.7493468
FOREST HILLS CONDO,1.404164585,103.8183614
BLK 632 CP,1.384872239,103.757956
OPP BLK 127,1.352453687,103.7469903
OPP BLK 109,1.274265597,103.8250982
OPP MARYMOUNT CON SCH,1.340616259,103.8389484
SEASONS PK,1.385596832,103.8391152
NAFA ARTS KINDERGARTEN,1.309214585,103.9131429
PARISH OF CHRIST CH,1.3119584,103.8476057
AFT DHOBY GHAUT STN,1.298997152,103.8463604
BEF DAVIDSON RD,1.332789422,103.8851278
BUILDERS CTR,1.328216259,103.9665591
OPP BLK 43,1.307307976,103.7921443
BEF UPP THOMSON RD,1.402477503,103.8169852
KENT RIDGE STN EXIT A / NUH,1.294922625,103.784327
OPP CONCORD PR SCH,1.379138154,103.7370206
TECHPLACE 2,1.378338977,103.8667639
AFT RIVER VALLEY RD,1.294783887,103.8439106
OPP DSO NATL LABORATORIES,1.290135989,103.7893955
WP IN SVC 254,1.307979909,103.6640723
OPP MOLEX,1.327633262,103.6803282
OPP BLK 765,1.392364517,103.7499513
RV SUITES,1.295461165,103.8296136
BLK 50,1.287929012,103.8109822
DARUL MAKMUR MQUE,1.437116976,103.8338247
OPP BLK 3014,1.334814945,103.9501891
OPP BLK 660,1.33465834,103.7044857
MOBIL MARINE TER,1.303513464,103.6893015
OPP KATONG SHOP CTR,1.303621074,103.9015479
S'PORE EXPO,1.331236131,103.9580281
BLK 301A,1.404007981,103.9065516
AFT WEST COAST LK,1.298369176,103.7638566
ST. THOMAS WK,1.295918608,103.8362925
Aft Tampines Stn Exit E,1.355645418,103.9436046
BEF PUNGGOL RD,1.379472387,103.8987772
AFT JLN KAYU,1.391018114,103.8705598
AFT JLN BENA,1.354872212,103.9685698
BEF SENGKANG FIRE STN,1.380179296,103.8947936
BLK 658C,1.337461531,103.7002026
AVILA GDNS,1.360019675,103.9648799
MENLO WORLDWIDE,1.376892487,104.0019744
OPP BLK 158,1.328293117,103.7229534
MASTERDON,1.463827053,103.8050649
AFT TUKANG INNOVATION DR,1.326746017,103.7154105
JURONG INSP CTR,1.311615601,103.6588172
OLD CHANG KEE BLDG,1.449816767,103.8052534
HSE NO. 45,1.337978097,103.7689117
HENRY PK,1.315723834,103.782737
BEF PIONEER CIRCUS,1.322172465,103.6984507
BEDOK NTH STN EXIT B,1.335042558,103.9185174
AFT TUAS STH AVE 8,1.299515223,103.6287517
OPP WEST COAST VIEW,1.295505054,103.7648639
FUJI OIL S'PORE,1.466640911,103.8022343
AFT PANDAN GDNS,1.321646425,103.7454728
KAKI BT IND EST,1.333427176,103.904069
AFT DEFU LANE 12,1.341348991,103.8982508
BEF TUAS RD,1.313434929,103.6567909
OPP BURGUNDY HILL,1.338479244,103.7602798
BEAUTY WORLD STN EXIT B,1.343002705,103.7753537
ROCHOR STN,1.303692837,103.8524932
MARSILING LANE MKT/ FC,1.44371873,103.7767383
BEF PANDAN GDNS,1.32145767,103.7457794
AFT CHUN TIN RD,1.341991719,103.7710361
OPP FOUR LEAVES,1.333060926,103.7074848
UNIVERSITY TOWN,1.30891675,103.7727076
OPP HONG SAN TERR,1.377160366,103.7475663
BET BLKS 443A/443B,1.381181087,103.7692972
BEF JLN ULU SEMBAWANG,1.412369663,103.7892215
OPP HONG HANG BLDG,1.308583932,103.6688337
BLK 715,1.344137442,103.6960728
TOH GUAN CTR,1.337168665,103.7549288
OPP WATERFRONT WAVES,1.33874538,103.929571
OPP NORTHBROOKS SEC SCH,1.421062694,103.8437071
BISHAN NTH SHOP MALL,1.358185499,103.844955
SPORE SPORTS SCH,1.427102979,103.7890451
BEF WEST COAST PK,1.289088176,103.7735008
OPP NATL OXYGEN PTE LTD,1.307234127,103.6990969
OPP BLK 628,1.385051749,103.7590397
BEF SHANGRI-LA WALK,1.370261908,103.8323467
