lon,lat,id
103.683587,1.3495466,1011
103.6835627,1.3494523,1012
103.6835492,1.3494225,1013
103.68356,1.3494284,1014
103.6835667,1.3494768,1015
103.6835793,1.3495221,1016
103.6837421,1.3497364,1017
103.6836758,1.3496809,1018
103.6838612,1.3497929,1019
103.6838917,1.3498001,1020
103.6838236,1.3497811,1021
103.683919,1.3498057,1022
103.6845069,1.3495036,1023
103.6843933,1.3495869,1024
103.6842615,1.3496267,1025
103.6841121,1.3496146,1026
103.6839777,1.3495643,1027
103.6838621,1.3494847,1028
103.6837687,1.3493868,1029
103.6837553,1.3495923,1030
103.6838635,1.3496845,1031
103.6839526,1.3497445,1032
103.6839118,1.3497178,1033
103.6839894,1.3497668,1034
103.6838293,1.3497049,1035
103.6838834,1.3497479,1036
103.6839135,1.3497677,1037
103.6838537,1.3497273,1038
103.6837868,1.3496557,1039
103.683805,1.3496816,1040
103.683769,1.3496288,1041
103.683818,1.3496475,1042
103.6846983,1.349658,1043
103.6847321,1.3496178,1044
103.6837938,1.349236,1045
103.6806487,1.3424017,1046
103.6808249,1.3422405,1047
103.680466,1.352324,1048
103.6808856,1.3527398,1049
103.7707611,1.3017747,1050
103.6788287,1.3466076,1051
103.6790105,1.346728,1052
103.6829652,1.3461056,1053
103.6811219,1.3440006,1054
103.6806178,1.3441536,1055
103.68153,1.3438523,1056
103.6836195,1.3443241,1057
103.6816729,1.3437188,1058
103.6826441,1.34375,1059
103.6828231,1.3448758,1060
103.6833219,1.3444462,1061
103.6832535,1.3439364,1062
103.6832274,1.3439118,1063
103.683194,1.3439472,1064
103.683133,1.3438898,1065
103.6831624,1.3438585,1066
103.6832466,1.3439438,1067
103.6837612,1.3441416,1068
103.6837488,1.3441523,1069
103.6836818,1.3440856,1070
103.683822,1.3440763,1071
103.6839003,1.344,1072
103.6838365,1.3439346,1073
103.6838652,1.3441208,1074
103.6838013,1.3441828,1075
103.6833484,1.3438451,1076
103.6833388,1.3438541,1077
103.6833178,1.3438319,1078
103.6833677,1.3438655,1079
103.6834426,1.3438937,1080
103.6835218,1.3439461,1081
103.6835288,1.3439356,1082
103.6835819,1.3439707,1083
103.6835676,1.3439922,1084
103.6836436,1.3440424,1085
103.6836539,1.3440301,1086
103.6836962,1.344071,1087
103.6837632,1.344006,1088
103.6837104,1.3439531,1089
103.6837741,1.343872,1090
103.6837017,1.343813,1091
103.6835722,1.3438511,1092
103.6836355,1.3438946,1093
103.6836317,1.3437646,1094
103.6835572,1.3437135,1095
103.6834942,1.3438052,1096
103.6834721,1.3437885,1097
103.6834202,1.3437368,1098
103.6834591,1.3437622,1099
103.6834269,1.3437301,1100
103.6834802,1.3437411,1101
103.6834503,1.3438821,1102
103.6833975,1.3438374,1103
103.6832664,1.3438805,1104
103.6832839,1.343899,1105
103.6833153,1.3438693,1106
103.6836918,1.3442534,1107
103.6828975,1.3435862,1108
103.6829689,1.3435129,1109
103.6830012,1.3435443,1110
103.6835197,1.3436338,1111
103.6834464,1.3437074,1112
103.6835865,1.3442905,1113
103.683667,1.3442281,1114
103.6837682,1.3441487,1115
103.6838317,1.3440863,1116
103.680742,1.3437472,1117
103.6782685,1.344717,1118
103.6782522,1.3447108,1119
103.6783018,1.3445807,1120
103.6783512,1.3445995,1121
103.6783753,1.3445362,1122
103.678314,1.3445129,1123
103.6784645,1.3442666,1124
103.6784754,1.344238,1125
103.6801724,1.3450379,1126
103.6801727,1.3451327,1127
103.6789416,1.3451373,1128
103.6789413,1.3450519,1129
103.6783147,1.344873,1130
103.6802479,1.345069,1131
103.6801486,1.3452971,1132
103.6802474,1.3452973,1133
103.6801487,1.345224,1134
103.6799007,1.3452234,1135
103.6788154,1.3451021,1136
103.6786531,1.3452154,1137
103.6786524,1.3456022,1138
103.6786283,1.3455902,1139
103.6786714,1.3456261,1140
103.6786712,1.3456034,1141
103.6786794,1.3456264,1142
103.6786249,1.3455693,1143
103.678637,1.3452556,1144
103.6786814,1.3455714,1145
103.6789428,1.3455714,1146
103.6789428,1.3454936,1147
103.6791064,1.3454936,1148
103.6791064,1.3455473,1149
103.6792045,1.3455473,1150
103.6792034,1.3454364,1151
103.6793632,1.3454369,1152
103.6796572,1.3455532,1153
103.6793639,1.3455548,1154
103.6798999,1.3455563,1155
103.6801497,1.345557,1156
103.6801498,1.3454868,1157
103.6802504,1.3454871,1158
103.6802503,1.3455563,1159
103.6796553,1.3452183,1160
103.6793629,1.34522,1161
103.6793627,1.3453482,1162
103.6792025,1.3453468,1163
103.6792014,1.3452287,1164
103.6788624,1.3450995,1165
103.6787222,1.3451451,1166
103.6781286,1.3452575,1167
103.6781103,1.3452527,1168
103.678262,1.344995,1169
103.6782957,1.3450156,1170
103.7835811,1.4439151,1171
103.7835367,1.4439994,1172
103.7837714,1.4439996,1173
103.7834565,1.4443703,1174
103.7834672,1.444249,1175
103.7834217,1.4442487,1176
103.7834298,1.4441057,1177
103.7836837,1.443853,1178
103.7837978,1.4439121,1179
103.7837753,1.4439345,1180
103.7837678,1.4440609,1181
103.7837892,1.4440816,1182
103.7837762,1.444224,1183
103.7835256,1.4444762,1184
103.7834075,1.4444186,1185
103.8500109,1.2961796,1186
103.8499688,1.2965547,1187
103.8497889,1.2963716,1188
103.6806398,1.344515,1189
103.6801488,1.3449333,1190
103.6800877,1.3448971,1191
103.7767433,1.3361795,1192
103.6818091,1.3471563,1193
103.8190504,1.3195264,1194
103.8162937,1.3188657,1195
103.817275,1.3196844,1196
103.8179831,1.3199525,1197
103.8185697,1.3190487,1198
103.8187087,1.3194953,1199
103.818423,1.3188659,1200
103.8179845,1.318408,1201
103.8186054,1.3190931,1202
103.8165079,1.3182618,1203
103.8168928,1.3178904,1204
103.8170819,1.3178435,1205
103.8189702,1.3195583,1206
103.8193207,1.319419,1207
103.818533,1.3205237,1208
103.8186711,1.3206913,1209
103.8187596,1.320757,1210
103.8186564,1.3194444,1211
103.8202394,1.3197485,1212
103.8193899,1.3210881,1213
103.8162779,1.3186614,1214
103.816755,1.3192702,1215
103.8262815,1.2866389,1216
103.8262699,1.2865964,1217
103.8261802,1.2866134,1218
103.8261657,1.2865565,1219
103.826071,1.2865811,1220
103.8260612,1.2865332,1221
103.8260037,1.2865487,1222
103.8259905,1.2864646,1223
103.8259148,1.2864717,1224
103.7760816,1.290792,1225
103.966433,1.3412701,1226
103.825564,1.2872808,1227
103.8264426,1.2867708,1228
103.8265004,1.2868316,1229
103.8264429,1.2868311,1230
103.8487352,1.2984142,1231
103.8493518,1.296121,1232
103.8490514,1.2957802,1233
103.6809312,1.342349,1234
103.6807439,1.3424987,1235
103.7748063,1.2912134,1236
103.7751983,1.2910463,1237
103.775407,1.2909674,1238
103.7704144,1.2925749,1239
103.7703646,1.2924037,1240
103.7727918,1.2924091,1241
103.773501,1.2922874,1242
103.84933,1.2959653,1243
103.8489728,1.295629,1244
103.8496559,1.2952348,1245
103.8492077,1.2954781,1246
103.8490706,1.2952609,1247
103.8492198,1.2951674,1248
103.8493515,1.295384,1249
103.8491274,1.2953519,1250
103.8492811,1.2952632,1251
103.8495346,1.2961461,1252
103.849476,1.2959362,1253
103.8494883,1.2958296,1254
103.8495044,1.2958507,1255
103.8494841,1.295934,1256
103.8495557,1.2956583,1257
103.8495346,1.2956689,1258
103.8495472,1.2956764,1259
103.8496396,1.2957546,1260
103.8497447,1.2956747,1261
103.8496319,1.2954649,1262
103.8496966,1.2953784,1263
103.8496332,1.2955025,1264
103.8496402,1.2954743,1265
103.8496293,1.2954964,1266
103.8498024,1.2959569,1267
103.8498656,1.2958988,1268
103.8499295,1.2958205,1269
103.8499772,1.2958031,1270
103.8499457,1.2958213,1271
103.8499395,1.2958371,1272
103.8498518,1.2958847,1273
103.8497399,1.296012,1274
103.8496779,1.2960649,1275
103.8497916,1.2959401,1276
103.8496217,1.2952089,1277
103.8496077,1.295427,1278
103.8495803,1.2953321,1279
103.8496066,1.2953757,1280
103.8490296,1.2957508,1281
103.8488914,1.2956263,1282
103.8490181,1.2956931,1283
103.8487671,1.2954865,1284
103.8489242,1.2956298,1285
103.8490373,1.2957198,1286
103.8490436,1.2956786,1287
103.8490628,1.2957024,1288
103.8487845,1.2954744,1289
103.8489142,1.2956355,1290
103.8489157,1.2956548,1291
103.848885,1.295632,1292
103.8489122,1.2956568,1293
103.8493259,1.2959978,1294
103.8494324,1.2959424,1295
103.8495094,1.2956066,1296
103.8494655,1.2957732,1297
103.8495817,1.295396,1298
103.8482949,1.2946674,1299
103.8506082,1.3023256,1300
103.8508844,1.302642,1301
103.8515845,1.3020977,1302
103.8512975,1.3017545,1303
103.8506001,1.3022854,1304
103.7724848,1.3058223,1305
103.7769031,1.2905458,1306
103.776692,1.2906605,1307
103.7741617,1.2914844,1308
103.8483749,1.2940979,1309
103.848424,1.2939715,1310
103.8484828,1.2939954,1311
103.8488929,1.2947337,1312
103.8493959,1.2959506,1313
103.8495902,1.2954062,1314
103.8497009,1.2950373,1315
103.8516071,1.296258,1316
103.7834446,1.4442712,1317
103.7844598,1.4432324,1318
103.784658,1.4432377,1319
103.7855676,1.4420524,1320
103.7699774,1.2927691,1321
103.7701924,1.2926579,1322
103.7738945,1.3031109,1323
103.7740333,1.3030261,1324
103.7738746,1.302414,1325
103.7740977,1.3023204,1326
103.7739978,1.3027494,1327
103.7738021,1.3028633,1328
103.7738103,1.3026528,1329
103.7740214,1.3025479,1330
103.774,1.3029333,1331
103.7738472,1.3030216,1332
103.770684,1.3016264,1333
103.7703544,1.3017662,1334
103.8499019,1.2950313,1335
103.7774142,1.3307626,1336
103.7764919,1.331182,1337
103.7774947,1.3297193,1338
103.7774164,1.3295196,1339
103.776191,1.330527,1340
103.7714416,1.3319931,1341
103.7719237,1.3333685,1342
103.7743639,1.3345713,1343
103.7783749,1.3369599,1344
103.7783213,1.336622,1345
103.7781148,1.3359905,1346
103.7780303,1.3354475,1347
103.7778278,1.3346296,1348
103.7777647,1.3343186,1349
103.7776232,1.3321926,1350
103.7775145,1.3310651,1351
103.7774413,1.3307461,1352
103.6815495,1.343872,1353
103.681687,1.3437336,1354
103.6814976,1.3438204,1355
103.6816015,1.343681,1356
103.6822613,1.3430481,1357
103.6821145,1.3432023,1358
103.6830328,1.346419,1359
103.6829984,1.3464189,1360
103.6829592,1.3469031,1361
103.6830292,1.3468256,1362
103.682997,1.3468254,1363
103.6829622,1.3471583,1364
103.6824479,1.3482814,1365
103.6824482,1.3483577,1366
103.6829518,1.3479619,1367
103.6829102,1.347962,1368
103.6829099,1.3478849,1369
103.6829551,1.3478848,1370
103.6829538,1.3475221,1371
103.6828933,1.3475223,1372
103.6828931,1.3474459,1373
103.6829471,1.3474457,1374
103.6829624,1.3472039,1375
103.681247,1.3464764,1376
103.6812465,1.3464314,1377
103.6812459,1.3467605,1378
103.6812463,1.3467997,1379
103.6815139,1.3465156,1380
103.681516,1.3467018,1381
103.681496,1.3465158,1382
103.6814988,1.346702,1383
103.7748851,1.3062364,1384
